year,month,dayofyear,hour,sin,sout,lin,lout,t,rh,vp,p,u,wdir,zu,zt,zq
2007,8,227,5,0,0,115.41,257.18,-9.265,38.584,1.0681,499.8,6.3645,151,1.85,1.75,1.75
2007,8,227,6,0,0,117.14,259.2,-9.22,47.352,1.3157,499.9,7.135,184.99,1.85,1.75,1.75
2007,8,227,7,0,0,118.29,260.22,-9.505,66.704,1.8049,500.2,4.847,230.39,1.85,1.75,1.75
2007,8,227,8,120.1,42.52,121.83,261.63,-8.935,68.757,1.9584,500.4,5.1535,262.13,1.85,1.75,1.75
2007,8,227,9,479.65,158.6,129.22,265.57,-8.305,60.499,1.8224,501,2.4095,209.42,1.85,1.75,1.75
2007,8,227,10,821,269.65,136.94,276.08,-7.39,58.941,1.9228,501.4,2.162,193.85,1.85,1.75,1.75
2007,8,227,11,1034,370.1,143.82,288.73,-5.845,56.82,2.1174,501.6,2.3665,191.23,1.85,1.75,1.75
2007,8,227,12,1173,450.45,142.75,291.78,-4.0765,34.993,1.5187,501.65,4.4705,158.89,1.85,1.75,1.75
2007,8,227,13,1238.5,510,142.07,294.18,-4.1735,40.075,1.7064,501.4,5.545,197.38,1.85,1.75,1.75
2007,8,227,14,1205,519.75,143.88,294.32,-5.0345,58.853,2.3542,501,6.429,214.12,1.85,1.75,1.75
2007,8,227,15,1085.5,501.45,141.68,294.78,-4.9135,65.475,2.6463,500.6,6.1345,272.35,1.85,1.75,1.75
2007,8,227,16,881,438,138.41,290.65,-5.0895,66.009,2.6276,500.45,5.971,264.01,1.85,1.75,1.75
2007,8,227,17,613.5,341.25,133.36,284.85,-5.4545,66.201,2.5549,500.45,6.1785,269.51,1.85,1.75,1.75
2007,8,227,18,299.95,206.15,124.33,274.64,-6.7145,56.846,1.9666,500.6,5.2135,190.75,1.85,1.75,1.75
2007,8,227,19,103.33,44.295,122.04,266.5,-7.99,53.138,1.6478,500.6,4.842,127.51,1.85,1.75,1.75
2007,8,227,20,0,0,121.44,259.43,-7.211,31.312,1.0175,500.8,2.2515,118.28,1.85,1.75,1.75
2007,8,227,21,0,0,121.69,253.78,-5.881,14.847,0.55152,501.05,2.0455,96.786,1.85,1.75,1.75
2007,8,227,22,0,0,124.39,253.14,-6.709,26.604,0.91589,501.45,2.3475,85.388,1.85,1.75,1.75
2007,8,227,23,0,0,124.95,251.56,-7.75,32.93,1.0404,501.6,2.4885,113.87,1.85,1.75,1.75
2007,8,227,0,0,0,125.1,245.17,-8.225,38.704,1.1736,501.5,1.295,165.02,1.85,1.75,1.75
2007,8,228,1,0,0,125.86,241.11,-8.77,43.657,1.2617,501.1,0.589,189.19,1.85,1.75,1.75
2007,8,228,2,0,0,125.73,242.03,-8.335,34.78,1.0411,500.7,1.183,135.25,1.85,1.75,1.75
2007,8,228,3,0,0,127.43,239.52,-8.235,28.547,0.86524,500.35,0.7555,103.52,1.85,1.75,1.75
2007,8,228,4,0,0,131.49,241.28,-8.195,22.551,0.68599,500.15,1.0605,62.241,1.85,1.75,1.75
2007,8,228,5,0,0,132.19,244.88,-7.925,19.985,0.6208,500.2,1.502,41.064,1.85,1.75,1.75
2007,8,228,6,0,0,131.46,244.35,-7.085,11.612,0.38913,500.4,1.4345,44.337,1.85,1.75,1.75
2007,8,228,7,17.065,8.556,130.66,242.97,-7.715,16.581,0.51982,500.55,1.24,45.485,1.85,1.75,1.75
2007,8,228,8,157.05,43.545,133.43,248.69,-6.051,14.951,0.54863,500.9,1.7415,47.839,1.85,1.75,1.75
2007,8,228,9,455.75,158.6,146.09,264.59,-5.312,47.832,1.8628,501.35,1.398,64.883,1.85,1.75,1.75
2007,8,228,10,788.95,278.25,162.47,281.02,-6.571,88.22,3.0871,501.55,2.456,123.26,1.85,1.75,1.75
2007,8,228,11,981,430.7,204.97,294.52,-6.324,92.846,3.3244,501.75,2.815,150.43,1.85,1.75,1.75
2007,8,228,12,1005,499.7,258.86,307.61,-5.6795,97.304,3.6817,501.75,2.294,151.02,1.85,1.75,1.75
2007,8,228,13,811,433.7,272.68,305.75,-6.157,98.682,3.5837,501.55,2.068,144.7,1.85,1.75,1.75
2007,8,228,14,732.95,398.85,276.88,309.11,-5.686,95.343,3.6017,501.3,2.1935,183.23,1.85,1.75,1.75
2007,8,228,15,774.2,451.2,254.83,306.09,-6.5755,100,3.5048,501.05,2.245,236.09,1.85,1.75,1.75
2007,8,228,16,612.7,363.5,255.93,305.49,-6.3705,100,3.566,500.85,1.6065,219.52,1.85,1.75,1.75
2007,8,228,17,421.3,255,252.45,296.23,-7.112,100,3.3479,500.65,3.152,149.08,1.85,1.75,1.75
2007,8,228,18,258.15,175.8,164.47,282.51,-8.185,100,3.0443,500.75,2.5705,149.72,1.85,1.75,1.75
2007,8,228,19,41.198,20.656,136.2,267.47,-9.565,95.712,2.5835,500.85,2.0405,191.68,1.85,1.75,1.75
2007,8,228,20,0,0,136.97,258.82,-9.53,44.803,1.2129,501,2.5585,176.69,1.85,1.75,1.75
2007,8,228,21,0,0,136.78,253,-8.88,28.931,0.82718,501.55,1.588,143.08,1.85,1.75,1.75
2007,8,228,22,0,0,136.2,250.6,-9.445,36.511,0.99403,501.9,1.6295,55.497,1.85,1.75,1.75
2007,8,228,23,0,0,136.07,253.32,-10.545,65.118,1.5795,501.95,2.582,241.96,1.85,1.75,1.75
2007,8,228,0,0,0,136.2,256.71,-10.355,59.679,1.4854,501.75,4.232,95.894,1.85,1.75,1.75
2007,8,229,1,0,0,135.62,249.82,-10.165,40.625,1.0379,501.5,1.431,200.69,1.85,1.75,1.75
2007,8,229,2,0,0,136.19,251.1,-10.125,39.89,1.0228,501.15,2.797,230.96,1.85,1.75,1.75
2007,8,229,3,0,0,135.48,249.04,-9.775,33.064,0.87401,501.05,2.2115,53.034,1.85,1.75,1.75
2007,8,229,4,0,0,136.26,248.65,-9.38,28.048,0.76726,501,2.226,138.43,1.85,1.75,1.75
2007,8,229,5,0,0,135.37,250.13,-9.55,31.47,0.84713,501.1,3.229,194.37,1.85,1.75,1.75
2007,8,229,6,0,0,135.06,253.31,-10.08,52.097,1.3261,501.15,3.907,191.4,1.85,1.75,1.75
2007,8,229,7,0,0,135.97,257.62,-10.29,75.617,1.9124,501.3,5.2855,268.69,1.85,1.75,1.75
2007,8,229,8,194,50.775,138.51,265.08,-9.365,100,2.7443,501.55,6.071,316.28,1.85,1.75,1.75
2007,8,229,9,612.55,192.45,153.16,272.71,-8.79,100,2.8867,501.9,5.747,328.85,1.85,1.75,1.75
2007,8,229,10,850,311.95,167.5,281.61,-7.935,100,3.1124,502.25,5.073,302.29,1.85,1.75,1.75
2007,8,229,11,617.3,339.45,265.03,290.72,-7.53,100,3.2238,502.35,3.6595,139.72,1.85,1.75,1.75
2007,8,229,12,944.5,537.65,257.05,304.02,-6.495,100,3.5282,502.35,2.11,191.21,1.85,1.75,1.75
2007,8,229,13,983.5,540.9,237.01,301.75,-6.338,99.403,3.5552,502.1,3.5155,121.79,1.85,1.75,1.75
2007,8,229,14,807,501.5,298.66,312.9,-5.0775,99.356,3.9594,502.05,1.2285,225.7,1.85,1.75,1.75
2007,8,229,15,817.85,495.4,264.05,312.88,-4.862,97.892,3.9734,501.8,1.127,212.38,1.85,1.75,1.75
2007,8,229,16,767.4,451.75,219.02,309.02,-4.453,94.093,3.9577,501.6,1.274,180.22,1.85,1.75,1.75
2007,8,229,17,522.55,317.9,170.44,296.02,-5.284,75.916,2.9793,501.6,1.5125,137.19,1.85,1.75,1.75
2007,8,229,18,271.25,199.85,150.67,285.38,-4.863,49.134,1.9786,501.65,1.078,101.16,1.85,1.75,1.75
2007,8,229,19,63.831,34.225,137.31,268.31,-6.515,36.977,1.3195,501.7,1.409,95.667,1.85,1.75,1.75
2007,8,229,20,0,0,137.44,261.31,-7.505,24.318,0.78569,501.8,3.694,53.395,1.85,1.75,1.75
2007,8,229,21,0,0,137.74,260.94,-8.215,31.982,0.96554,502,5.362,48.545,1.85,1.75,1.75
2007,8,229,22,0,0,136.78,256.78,-9.23,46.891,1.2999,502.35,2.8915,63.06,1.85,1.75,1.75
2007,8,229,23,0,0,139.02,255.78,-9.165,43.328,1.2102,502.3,3.3895,56.991,1.85,1.75,1.75
2007,8,229,0,0,0,140.53,262.07,-9.11,95.356,2.6756,502.35,3.585,86.313,1.85,1.75,1.75
2007,8,230,1,0,0,205.61,266.97,-9.205,100,2.7835,502.3,3.176,124.43,1.85,1.75,1.75
2007,8,230,2,0,0,222.44,273.11,-8.82,100,2.8791,501.9,3.4375,109.51,1.85,1.75,1.75
2007,8,230,3,0,0,242.34,274.12,-8.91,100,2.8591,501.55,2.7035,96.757,1.85,1.75,1.75
2007,8,230,4,0,0,161.26,257.57,-10.83,80.166,1.9229,501.45,2.533,85.047,1.85,1.75,1.75
2007,8,230,5,0,0,133.25,253.07,-9.13,28.134,0.78702,501.7,3.914,63.198,1.85,1.75,1.75
2007,8,230,6,0,0,131.45,248.08,-9.66,24.495,0.65485,502.1,4.079,108.31,1.85,1.75,1.75
2007,8,230,7,15.695,7.9125,131.1,246.5,-9.63,22.68,0.60767,502.2,3.7915,103.62,1.85,1.75,1.75
2007,8,230,8,126.2,52.06,133.04,249.56,-8.68,23.304,0.68071,502.3,3.9295,95.37,1.85,1.75,1.75
2007,8,230,9,413.1,195.8,140.93,263.13,-7.182,33.041,1.0998,502.45,4.4175,73.701,1.85,1.75,1.75
2007,8,230,10,819.5,338.65,147.35,274.75,-6.239,41.939,1.5159,502.8,3.561,77.977,1.85,1.75,1.75
2007,8,230,11,1043,461.45,157.2,287.16,-5.538,51.471,1.9718,502.8,3.3755,79.959,1.85,1.75,1.75
2007,8,230,12,1188.5,555.5,164.55,297.42,-5.5195,61.404,2.3564,502.6,3.4975,88.544,1.85,1.75,1.75
2007,8,230,13,1242.5,608.9,164.09,300.05,-5.5215,66.183,2.5389,502.25,4.0435,89.176,1.85,1.75,1.75
2007,8,230,14,1214,618.05,166.14,304.59,-5.506,69.813,2.6819,502.15,3.071,92.515,1.85,1.75,1.75
2007,8,230,15,1010,532.7,179.72,307.43,-4.7775,72.766,2.976,501.85,2.0035,114.13,1.85,1.75,1.75
2007,8,230,16,536.95,316.35,201.39,296.52,-5.878,75.323,2.7932,501.75,1.731,95.623,1.85,1.75,1.75
2007,8,230,17,401,250.4,184.64,295.08,-4.814,75.843,3.083,501.65,0.9885,153.41,1.85,1.75,1.75
2007,8,230,18,286.1,210.8,139.79,281.5,-4.4435,38.547,1.6195,501.8,1.5455,97.392,1.85,1.75,1.75
2007,8,230,19,81.857,41.267,134.41,266.57,-5.874,33.255,1.2401,501.8,1.2525,208.54,1.85,1.75,1.75
2007,8,230,20,0,0,140.14,257.72,-7.52,27.532,0.88835,501.8,1.3355,97.747,1.85,1.75,1.75
2007,8,230,21,0,0,170.11,264.18,-8.29,75.154,2.2432,502,2.5355,74.304,1.85,1.75,1.75
2007,8,230,22,0,0,140.29,256.84,-8.025,36.691,1.1279,502.3,2.0995,51.381,1.85,1.75,1.75
2007,8,230,23,0,0,137.85,253.88,-7.67,29.026,0.92446,502.5,2.013,49.109,1.85,1.75,1.75
2007,8,230,0,0,0,137.24,251.22,-7.815,22.772,0.71624,502.45,1.6525,53.522,1.85,1.75,1.75
2007,8,231,1,0,0,138.03,246.21,-7.95,27.983,0.86344,502.3,1.6365,123.92,1.85,1.75,1.75
2007,8,231,2,0,0,139.31,247.99,-8.33,34.071,1.0241,502,2.4145,145.94,1.85,1.75,1.75
2007,8,231,3,0,0,139.82,246.07,-8.555,40.352,1.1892,501.7,1.635,142.43,1.85,1.75,1.75
2007,8,231,4,0,0,140.46,241.33,-8.91,36.313,1.0364,501.65,0.4085,159.07,1.85,1.75,1.75
2007,8,231,5,0,0,139.66,241.15,-8.77,39.605,1.145,501.8,1.312,206.78,1.85,1.75,1.75
2007,8,231,6,0,0,138.66,241.99,-8.89,40.485,1.1577,501.8,1.438,141.01,1.85,1.75,1.75
2007,8,231,7,18.858,9.0365,136.25,243.55,-8.75,37.287,1.0788,501.8,2.015,148.48,1.85,1.75,1.75
2007,8,231,8,163,49.02,140.12,245.88,-7.83,26.13,0.81981,502,2.278,165.7,1.85,1.75,1.75
2007,8,231,9,526.95,185.2,146.49,259.42,-6.4985,22.279,0.78622,502.4,2.0775,138.58,1.85,1.75,1.75
2007,8,231,10,825,322.35,156.06,275.85,-5.7145,26.373,0.99569,502.5,2.8425,126.99,1.85,1.75,1.75
2007,8,231,11,1047.5,443.4,159.62,290.29,-5.2765,34.638,1.3575,502.5,3.225,119.95,1.85,1.75,1.75
2007,8,231,12,1187,531.5,163.97,301.55,-4.967,35.771,1.4383,502.5,2.801,127.42,1.85,1.75,1.75
2007,8,231,13,1203,567.6,174.3,308.29,-4.7035,46.261,1.9087,502.3,2.6935,122.66,1.85,1.75,1.75
2007,8,231,14,1089,531,199.08,313.94,-3.281,55.075,2.5562,502,0.901,210.11,1.85,1.75,1.75
2007,8,231,15,982,514.2,231.79,313.54,-4.5655,88.763,3.6917,501.75,1.683,244.52,1.85,1.75,1.75
2007,8,231,16,777.5,421.5,205.62,308.31,-4.142,79.31,3.423,501.65,1.1665,220.92,1.85,1.75,1.75
2007,8,231,17,596.2,348.3,162.63,298.5,-3.316,48.245,2.2365,501.75,1.072,202.52,1.85,1.75,1.75
2007,8,231,18,276.35,204.75,142.96,285.15,-5.0545,37.712,1.5124,502,1.6965,128.85,1.85,1.75,1.75
2007,8,231,19,89.763,43.012,138.08,266.58,-7.635,34.867,1.1153,502.05,2.3655,117.66,1.85,1.75,1.75
2007,8,231,20,0,0,139.43,255.6,-8.615,30.717,0.90093,502.15,1.1115,123.31,1.85,1.75,1.75
2007,8,231,21,0,0,137.64,250.64,-9.09,29.916,0.84132,502.15,1.212,150.32,1.85,1.75,1.75
2007,8,231,22,0,0,135.41,247.07,-9.315,29.143,0.80312,502.4,1.2825,191,1.85,1.75,1.75
2007,8,231,23,0,0,136.85,250.38,-9,28.571,0.8095,502.6,3.679,194.06,1.85,1.75,1.75
2007,8,231,0,0,0,139.18,250.18,-8.7,40.852,1.1897,502.55,2.9705,197.55,1.85,1.75,1.75
2007,8,232,1,0,0,136.98,255.33,-8.875,88.052,2.5248,502.35,2.9445,182.28,1.85,1.75,1.75
2007,8,232,2,0,0,132.62,248.41,-8.485,41.067,1.2182,502,2.4245,197.49,1.85,1.75,1.75
2007,8,232,3,0,0,130.87,243.85,-8.51,28.958,0.85678,501.65,2.3105,214.28,1.85,1.75,1.75
2007,8,232,4,0,0,131.79,247.01,-8.24,25.772,0.7809,501.6,4.2215,221.97,1.85,1.75,1.75
2007,8,232,5,0,0,129.43,248.26,-8.445,29.999,0.89307,501.6,4.4235,239.96,1.85,1.75,1.75
2007,8,232,6,0,0,127.65,247.84,-8.58,37.109,1.0912,501.7,3.832,249.53,1.85,1.75,1.75
2007,8,232,7,0,0,125.2,247.38,-8.155,32.555,0.99362,501.85,3.684,257.1,1.85,1.75,1.75
2007,8,232,8,190.25,55.78,128.19,246.2,-7.386,27.846,0.90532,502.2,2.7135,253.15,1.85,1.75,1.75
2007,8,232,9,503.2,199.4,137.13,259.44,-5.203,21.971,0.85811,502.65,1.237,155.38,1.85,1.75,1.75
2007,8,232,10,829.5,327.75,145.43,278.79,-3.315,17.683,0.81693,502.9,1.011,180.78,1.85,1.75,1.75
2007,8,232,11,1031,427.35,153.1,296.35,-1.816,18.549,0.97452,502.95,0.716,218.19,1.85,1.75,1.75
2007,8,232,12,1174,508.5,157.39,304.63,-2.951,25.049,1.1892,502.7,1.491,175.29,1.85,1.75,1.75
2007,8,232,13,1239.5,564.25,160.18,308.37,-3.8215,37.01,1.6412,502.45,2.4435,146.62,1.85,1.75,1.75
2007,8,232,14,1201.5,569.65,164.25,310.07,-3.9865,56.166,2.4557,502.25,2.5025,135.77,1.85,1.75,1.75
2007,8,232,15,1063.5,535.05,168.89,311.11,-3.3995,64.548,2.9859,502.05,1.371,155.54,1.85,1.75,1.75
2007,8,232,16,875.5,459.35,146.62,302.47,-3.4645,42.116,1.961,501.9,2.2615,124.3,1.85,1.75,1.75
2007,8,232,17,614.5,359.65,132.61,286.89,-4.784,32.975,1.3475,501.9,3.159,91.992,1.85,1.75,1.75
2007,8,232,18,301.55,220.4,125.36,274.8,-5.5785,32.994,1.2588,501.8,3.891,78.022,1.85,1.75,1.75
2007,8,232,19,101.17,47.751,124.97,264.61,-7.3645,36.566,1.1939,501.85,3.82,87.316,1.85,1.75,1.75
2007,8,232,20,0,0,127.32,260.51,-8.655,39.1,1.1415,502.05,4.1025,68.79,1.85,1.75,1.75
2007,8,232,21,0,0,127.61,258.22,-9.08,36.883,1.0378,502.4,4.1535,61.762,1.85,1.75,1.75
2007,8,232,22,0,0,128.3,257.31,-8.545,36.252,1.0692,502.6,3.8075,74.202,1.85,1.75,1.75
2007,8,232,23,0,0,127.33,255.87,-8.71,36.78,1.0692,502.65,3.9385,81.042,1.85,1.75,1.75
2007,8,232,0,0,0,127.7,257.07,-8.8,36.151,1.0425,502.5,4.618,72.82,1.85,1.75,1.75
2007,8,233,1,0,0,126.34,259.22,-8.71,36.839,1.0709,502,6.2025,53.097,1.85,1.75,1.75
2007,8,233,2,0,0,128.01,259.48,-9.14,41.945,1.1738,501.5,6.485,50.654,1.85,1.75,1.75
2007,8,233,3,0,0,126.71,257.4,-9.355,42.245,1.1602,501.45,5.1695,50.555,1.85,1.75,1.75
2007,8,233,4,0,0,126.43,257.34,-8.955,38.487,1.0902,501.3,4.819,59.172,1.85,1.75,1.75
2007,8,233,5,0,0,127.99,257.53,-8.245,27.147,0.82164,501.2,4.4495,46.715,1.85,1.75,1.75
2007,8,233,6,0,0,129.34,257.79,-8.595,31.596,0.92729,501.3,4.923,66.854,1.85,1.75,1.75
2007,8,233,7,17.408,8.0585,128.16,258.61,-8.015,23.9,0.73842,501.45,5.9595,72.833,1.85,1.75,1.75
2007,8,233,8,178.2,56.25,127.45,258.1,-7.4,24.558,0.80136,501.8,4.3735,84.439,1.85,1.75,1.75
2007,8,233,9,469.9,189.1,135.13,264.14,-7.077,27.798,0.93117,502.15,2.7485,220.98,1.85,1.75,1.75
2007,8,233,10,823.5,315.2,146.68,274.97,-6.415,31.657,1.1249,502.7,2.696,220.66,1.85,1.75,1.75
2007,8,233,11,1058,422.15,150.85,286.15,-6.1405,43.52,1.5871,502.75,2.877,206.96,1.85,1.75,1.75
2007,8,233,12,1180.5,499.8,157.12,294.67,-5.831,58.211,2.1665,502.5,2.887,182.88,1.85,1.75,1.75
2007,8,233,13,1244,554.9,158.98,300.03,-5.6695,58.432,2.2124,502.25,2.54,164.65,1.85,1.75,1.75
2007,8,233,14,1214.5,570.45,163.26,302.57,-5.8355,62.492,2.334,501.8,2.596,151.94,1.85,1.75,1.75
2007,8,233,15,1072,523.85,165.85,303.04,-6.1245,75.01,2.7273,501.55,2.0245,202.97,1.85,1.75,1.75
2007,8,233,16,884.5,469.7,160.88,299.49,-5.52,68.59,2.6316,501.35,2.23,233.44,1.85,1.75,1.75
2007,8,233,17,569.15,331.45,154.37,290.48,-7.126,84.513,2.8179,501.25,2.4,219.48,1.85,1.75,1.75
2007,8,233,18,232.55,169.05,150.37,279.2,-8.805,96.638,2.7851,501.3,2.444,227.74,1.85,1.75,1.75
2007,8,233,19,78.438,36.31,130.42,264.72,-9.305,63.907,1.7658,501.45,1.8895,228.14,1.85,1.75,1.75
2007,8,233,20,0,0,129.58,256.7,-9.71,44.56,1.1856,501.7,1.7855,217.27,1.85,1.75,1.75
2007,8,233,21,0,0,130.1,255.07,-9.595,41.979,1.1284,501.9,2.822,230.97,1.85,1.75,1.75
2007,8,233,22,0,0,130.45,253.72,-9.565,37.185,1.0022,502.15,2.925,232.61,1.85,1.75,1.75
2007,8,233,23,0,0,131.11,253.62,-9.585,34.538,0.92928,502.25,2.692,206.1,1.85,1.75,1.75
2007,8,233,0,0,0,132.77,254.22,-9.59,35.355,0.9508,502,3.258,198.08,1.85,1.75,1.75
2007,8,234,1,0,0,133.49,256.88,-9.13,33.097,0.92647,501.7,3.3515,145.62,1.85,1.75,1.75
2007,8,234,2,0,0,132.06,256.11,-9.01,31.91,0.90299,501.1,3.8505,108.16,1.85,1.75,1.75
2007,8,234,3,0,0,129.89,255.19,-9.35,33.993,0.93356,500.65,3.8995,116.21,1.85,1.75,1.75
2007,8,234,4,0,0,129.04,250.82,-10.02,37.716,0.97628,500.6,3.2455,197.18,1.85,1.75,1.75
2007,8,234,5,0,0,129.21,252.32,-9.725,39.21,1.042,500.6,3.01,220.58,1.85,1.75,1.75
2007,8,234,6,0,0,129.77,252.14,-9.485,34.656,0.94056,500.85,3.1415,222.39,1.85,1.75,1.75
2007,8,234,7,0,0,130,251.02,-9.275,32.617,0.90297,501.3,3.3955,226.28,1.85,1.75,1.75
2007,8,234,8,169.7,59.12,132.51,257.26,-8.025,40.061,1.2313,501.55,3.648,129.57,1.85,1.75,1.75
2007,8,234,9,507.6,198.65,137.38,267.11,-6.4995,34.72,1.2249,501.85,4.427,90.438,1.85,1.75,1.75
2007,8,234,10,843.5,325.15,144.46,275.46,-5.978,38.826,1.4323,502.25,3.7635,87.144,1.85,1.75,1.75
2007,8,234,11,1058.5,428,153.71,283.52,-5.97,53.154,1.957,502.35,5.255,67.655,1.85,1.75,1.75
2007,8,234,12,1186,507.2,169.5,294.13,-6.218,72.156,2.6069,502.3,4.5925,96.448,1.85,1.75,1.75
2007,8,234,13,1263,562.55,170,297.35,-6.09,69.597,2.5426,501.8,5.279,76.478,1.85,1.75,1.75
2007,8,234,14,1182,563.55,189.04,302.86,-6.0005,80.401,2.9577,501.4,3.7835,103.84,1.85,1.75,1.75
2007,8,234,15,1101,521.2,155.41,295.26,-5.8585,65.697,2.4448,501.05,4.911,75.336,1.85,1.75,1.75
2007,8,234,16,894,448.75,144.62,286.02,-6.3035,47.517,1.705,500.75,5.113,62.38,1.85,1.75,1.75
2007,8,234,17,624.55,349.45,136.48,276.03,-7.405,44.913,1.4642,500.65,7.239,61.467,1.85,1.75,1.75
2007,8,234,18,308.65,214.8,130.86,268.64,-8.055,44.767,1.3769,500.6,8.395,58.714,1.85,1.75,1.75
2007,8,234,19,103.48,47.66,131.86,265.77,-8.895,58.459,1.6718,500.9,6.6145,50.86,1.85,1.75,1.75
2007,8,234,20,0,0,131.77,263.2,-9.525,57.156,1.5461,501.15,6.749,44.289,1.85,1.75,1.75
2007,8,234,21,0,0,130.9,261.83,-9.745,54.63,1.4494,501.35,7.367,49.072,1.85,1.75,1.75
2007,8,234,22,0,0,128.54,262.33,-8.625,42.189,1.2349,501.4,8.56,43.882,1.85,1.75,1.75
2007,8,234,23,0,0,126.04,261.37,-9.09,46.178,1.2982,501.45,8.325,53.577,1.85,1.75,1.75
2007,8,234,0,0,0,125.94,260.19,-9.335,46.51,1.2795,501.35,8.025,48.597,1.85,1.75,1.75
2007,8,235,1,0,0,124.79,259.29,-9.035,37.781,1.0669,500.9,8.805,56.737,1.85,1.75,1.75
2007,8,235,2,0,0,123.8,258.3,-9.345,37.738,1.0366,500.45,9.38,50.543,1.85,1.75,1.75
2007,8,235,3,0,0,126.79,257.27,-9.87,40.888,1.0724,500.15,8.775,55.08,1.85,1.75,1.75
2007,8,235,4,0,0,127.16,256.16,-10.155,40.441,1.0344,499.95,8.015,46.031,1.85,1.75,1.75
2007,8,235,5,0,0,128.2,256.47,-8.89,19.563,0.55604,500,10.205,56.564,1.85,1.75,1.75
2007,8,235,6,0,0,127.51,255.57,-9.3,23.18,0.6357,500.3,10.09,57.168,1.85,1.75,1.75
2007,8,235,7,15.491,6.9785,126.59,255.13,-9.985,31.683,0.82235,500.45,10.025,57.871,1.85,1.75,1.75
2007,8,235,8,204.15,61.725,124.08,255.91,-9.365,32.787,0.8986,500.7,10.09,53.216,1.85,1.75,1.75
2007,8,235,9,423.1,198.15,133.48,262.21,-8.145,26.839,0.82027,501.2,9.15,53.399,1.85,1.75,1.75
2007,8,235,10,843,325.6,135.83,268.92,-7.53,28.615,0.92293,501.55,8.5,66.792,1.85,1.75,1.75
2007,8,235,11,1080,424.05,139.33,276.83,-7.275,31.696,1.0445,501.6,7.815,68.389,1.85,1.75,1.75
2007,8,235,12,1222,499.1,143.13,285.07,-7.035,34.305,1.1549,501.45,6.9245,74.957,1.85,1.75,1.75
2007,8,235,13,1270,541.4,145.99,292.73,-6.74,35.252,1.2167,501.15,6.0515,90.066,1.85,1.75,1.75
2007,8,235,14,1232.5,545.75,145.89,294.59,-6.915,38.123,1.2966,500.7,5.8715,92.581,1.85,1.75,1.75
2007,8,235,15,1104,513.95,145.84,293.65,-7.395,45.713,1.4901,500.45,5.5135,101.16,1.85,1.75,1.75
2007,8,235,16,894,444.9,143.8,285.3,-7.62,34.53,1.1047,500.15,5.198,81.923,1.85,1.75,1.75
2007,8,235,17,617.35,339.8,139.1,276.66,-8.21,38.901,1.1837,500.2,5.473,57.328,1.85,1.75,1.75
2007,8,235,18,301.85,210.3,134.82,265.41,-9.13,24.479,0.68584,500.35,6.257,66.798,1.85,1.75,1.75
2007,8,235,19,102.8,46.31,134.57,258.37,-10.005,16.964,0.44034,500.4,6.2005,65.638,1.85,1.75,1.75
2007,8,235,20,0,0,137.5,255.67,-10.295,14.003,0.35367,500.4,7.805,59.932,1.85,1.75,1.75
2007,8,235,21,0,0,136.65,254.35,-10.265,13.151,0.33304,500.65,7.935,57.002,1.85,1.75,1.75
2007,8,235,22,0,0,136.89,253.69,-10.445,12.424,0.30961,500.6,9.965,47.964,1.85,1.75,1.75
2007,8,235,23,0,0,136.68,253.93,-10.1,12.547,0.32259,500.7,10.175,44.138,1.85,1.75,1.75
2007,8,235,0,0,0,136.81,254.62,-9.75,12.999,0.34459,500.55,9.64,41.967,1.85,1.75,1.75
2007,8,236,1,0,0,137.67,255.24,-9.32,11.834,0.32593,500.3,10,47.928,1.85,1.75,1.75
2007,8,236,2,0,0,138.82,255.68,-8.895,11.055,0.31612,499.9,10.035,46.036,1.85,1.75,1.75
2007,8,236,3,0,0,138.23,255.55,-8.91,11.208,0.32008,499.5,10.36,50.25,1.85,1.75,1.75
2007,8,236,4,0,0,137.73,255.46,-8.935,10.609,0.30234,499.3,11.45,47.214,1.85,1.75,1.75
2007,8,236,5,0,0,138.28,255.2,-8.875,10.805,0.30955,499.4,10.49,46.32,1.85,1.75,1.75
2007,8,236,6,0,0,139.29,254.38,-9.14,12.378,0.34642,499.75,8.42,45.959,1.85,1.75,1.75
2007,8,236,7,16.629,7.005,138.25,253.48,-9.39,11.694,0.32008,500.1,7.61,32.657,1.85,1.75,1.75
2007,8,236,8,210.4,62.59,137.03,254.88,-8.25,12.599,0.38246,500.55,7.2,47.61,1.85,1.75,1.75
2007,8,236,9,470.95,188.25,144.47,263.7,-7.1345,20.356,0.68403,500.95,7.8,41.415,1.85,1.75,1.75
2007,8,236,10,839,298.6,150.81,275.57,-5.9495,30.482,1.1298,501.6,4.2775,66.529,1.85,1.75,1.75
2007,8,236,11,1049.5,383.75,157.13,290.44,-4.984,34.819,1.3978,501.7,2.308,155.57,1.85,1.75,1.75
2007,8,236,12,1188.5,456.85,160.54,299.27,-5.1375,43.374,1.719,501.5,2.5955,148.95,1.85,1.75,1.75
2007,8,236,13,1239,494.6,162.28,306.38,-5.05,53.777,2.1458,501.25,2.3135,165.87,1.85,1.75,1.75
2007,8,236,14,1198,496.1,160.42,308.65,-4.9865,57.875,2.3237,500.85,2.1985,212.58,1.85,1.75,1.75
2007,8,236,15,1071.5,465.25,155.45,305.32,-4.713,43.811,1.8009,500.7,2.006,191.75,1.85,1.75,1.75
