date,t,rh,t2,rh2,u,wd,sin,sout,lin,lout,sr50,tiltx,tilty,p,zu,zt2,zt,zq,rho,q,teq,ts,qs
2012-12-11,261.4264583333333,0.2511583333333333,-11.967083333333333,21.746041666666667,4.603291666666666,238.13464583333334,202.26495833333334,65.33510416666667,168.885625,259.52708333333334,0.5403333333333333,-2.1353125,-0.4174166666666666,556.5862991306207,1.9591747572815532,,1.423252427184466,1.423252427184466,0.6275320640610248,0.0006477676539852562,263.055379029156,261.312064954767,0.0026517588290002453
2012-12-12,259.2539583333333,0.4929333333333334,-14.117708333333333,49.2475,3.8484583333333333,252.32314583333334,96.14766250000001,44.57633125,187.635,248.74895833333335,0.5415416666666667,-2.1488125,-0.40570833333333334,556.5862991306207,1.95982001493652,,1.4241844660194174,1.4241844660194174,0.6547557680012946,0.0010068244243450024,261.7929558566932,258.639489162075,0.001965675598783513
2012-12-13,258.87041666666664,0.5230354166666666,-14.315,48.95541666666667,3.883645833333333,264.8035625,97.70029166666667,67.06349999999999,182.95291666666665,242.46562500000002,0.5413125,-2.1444791666666667,-0.4104375,556.5862991306207,1.9604652725914862,,1.4251165048543688,1.4251165048543688,0.6589313721113349,0.001039884781498256,261.49346027756104,256.9403580506227,0.0017383466794214906
2012-12-14,261.6027083333333,0.24453958333333334,-11.492708333333333,21.065208333333334,5.097,282.42512500000004,209.50288541666666,84.53671041666666,156.71770833333332,254.08145833333333,0.5426458333333334,-2.146708333333333,-0.40620833333333334,556.5862991306207,1.9611105302464527,,1.4260485436893202,1.4260485436893202,0.6271437944626007,0.0006229709191737184,263.1699620127915,259.96229551815753,0.002301655632095732
2012-12-15,265.0917083333333,0.19467500000000001,-7.946645833333334,16.101041666666667,5.300770833333334,,205.22082083333336,75.40194375,165.05041666666668,262.7054166666667,0.5438958333333334,-2.1365833333333333,-0.4036875,556.5862991306207,1.961755787901419,,1.4269805825242718,1.4269805825242718,0.5775017508920856,0.0006773699506470112,266.7889943050565,262.1477603198611,0.0027861072302864695
2012-12-16,266.02810416666665,0.234575,-6.946000000000001,20.3425,5.007000000000001,283.9611875,202.30875208333336,70.76504166666668,171.51916666666668,266.52708333333334,0.5452708333333334,-2.139375,-0.3998541666666667,556.5862991306207,1.9624010455563854,,1.427912621359223,1.427912621359223,0.5626504365904694,0.0008781979166768159,268.2261258455836,263.0945416836945,0.0030347550285386615
2012-12-17,267.62787499999996,0.24853333333333336,-5.221333333333333,20.32,3.8314375,261.95352083333336,201.87307291666664,66.19770625,175.89958333333334,273.17625,0.5459166666666667,-2.111125,-0.38799999999999996,556.5862991306207,1.9630463032113517,,1.4288446601941747,1.4288446601941747,0.5328455370386224,0.0010627250150061665,270.2823883292597,264.69817407040745,0.0035431889962002556
2012-12-18,268.3255625,0.14274979166666665,-4.5751875,11.290687499999999,6.487979166666666,292.79375,201.27669791666665,66.38502083333333,169.0625,270.935,0.5481875,-2.1325625,-0.40181249999999996,556.5862991306207,1.9636915608663184,,1.4297766990291263,1.4297766990291263,0.5215217464843115,0.0006791082480472769,270.0202392166996,264.1702971213627,0.003348193353362016
2012-12-19,267.9732708333333,0.14582916666666668,-5.089166666666666,11.915291666666667,9.952416666666666,269.22887499999996,202.4134375,68.00984166666667,170.9625,268.90416666666664,0.5525833333333333,-2.1478541666666664,-0.4164375,556.5862991306207,1.9643368185212846,,1.4307087378640775,1.4307087378640775,0.5285788502948277,0.000654386174644151,269.60772953417654,263.70064558241376,0.003155916620280032
2012-12-20,266.04777083333335,0.15149375,-7.073083333333333,12.424458333333334,8.021541666666666,261.2264583333333,206.67993750000002,69.61851666666666,165.26250000000002,264.21999999999997,0.5556458333333334,-2.1488958333333334,-0.4147083333333333,556.5862991306207,1.9649820761762509,,1.4316407766990291,1.4316407766990291,0.5612099052129259,0.0005771042722552321,267.4921587062864,262.53016130330843,0.002869334703270799
2012-12-21,263.06291666666664,0.13534,-10.034166666666666,10.152125,4.585708333333334,294.6225,205.642775,69.02827916666666,144.75895833333334,257.0989583333333,0.5551041666666667,-2.1202083333333333,-0.3962916666666667,556.5862991306207,1.9656273338312173,,1.4325728155339805,1.4325728155339805,0.6074821904480981,0.0003994001855201676,264.06599303176216,260.7162837516455,0.0024883258857099906
